client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment	Question or not	Wh word	Detected Wh Words
b92001290de77f2f05bd4838b8ad0b45643183c40170459b7a6e9e45838b37d9df3cf8be9ed361a7510ff344910453877a8bcfc89e64b3d23064caa0029ffc98	common_voice_zh-CN_22214237.mp3	b199c67a4607d4cb1711cc2a56e630b8e4c7f832f2d336f4a72b0840c51e78b3	为什么这么急着抵达终点？		2.0	0.0					zh-CN		yes	yes	什么
c497758da0371afdf05c68851cb69d9e78b61b77d357dc1eca528ddc3a4900f02426952f7ca8e90f9fdb03783211ee592a203c16caee90588001c117daf4d0f1	common_voice_zh-CN_18987435.mp3	0bef0c22557dc2a08dc609021e35b1a8ce283752805313cde52b44acd21712f6	垂径定理是一种常用的几何学的定理。		2.0	0.0					zh-CN		no	yes	几
cd1bb29a0b5f4ff509207871cb1829b34c568d78abd785106468441a62109988567aec7400c90280227bb77fb0fc348fea856738e475b7ed0b4fa2357f611851	common_voice_zh-CN_18774761.mp3	0753430e9da8732980e148ec99a739f190afdf42e1668f8abb8a813be76479c9	大锦大五郎生于爱知县海部郡，阖于他出生日期有几个不同说法。		2.0	0.0					zh-CN		no	yes	几
ce72281e6f9f7507dd7cde559322cb8280224874105537cfd971ccc0fe2f96ad2d7e8acfdae9d6df2f8de3c255db2013e13cac7493e1ac089bc9a4699d37c18b	common_voice_zh-CN_18985050.mp3	0535d359fffcb0cf5d6f946197431d903fd4b65d08ed9973dbff8de0981a3429	为什么不宣传陈玉成而宣传李秀成？		2.0	0.0					zh-CN		yes	yes	什么
cf6f9704517191553ee0545404f98edab1c4d7cd0aa5a24b62a1b4a45fa27507ff58926d810819ab826e4c98d0a98e838f6e010e22ebf4a1e44548323df573f0	common_voice_zh-CN_22185014.mp3	a565c49c84217f41b128ff513f57706d32e3fec70aba31bec12e46f494d8e0f8	谁才会是真正的赢家？		2.0	0.0					zh-CN		yes	yes	谁
d5be76110decba8e904a67cf7b7d115dc35be5882164220ce8736214ca07759dbd5dd1a8cdc28c73c03a28f5bb5669caebef641c997bf518e8099a07569a3afa	common_voice_zh-CN_22105988.mp3	8686daae993f84136f8c70ca185aef27851e40345b2698fb1cb78f1e75f6cb69	穿什么衣服		2.0	0.0					zh-CN		no	yes	什么
d5be76110decba8e904a67cf7b7d115dc35be5882164220ce8736214ca07759dbd5dd1a8cdc28c73c03a28f5bb5669caebef641c997bf518e8099a07569a3afa	common_voice_zh-CN_22105991.mp3	7fbf49b23d89fe5391ecccb09846f3c15227accb64fd0a8fd86912327527bd3c	库克早期农业遗址是位于巴布亚新几内亚南高地省的一个考古遗址。		2.0	0.0					zh-CN		no	yes	几
df8b2f5855ee19b9e6a3a5740d015584a841aa2030d7e6545966e8f5f064ecb0024eeac661cbeb2f8b7aa3f2f0792e6e51754783762a982daeffd79901492fd9	common_voice_zh-CN_22214753.mp3	b2ab3bae7b738ad45abe6f1613db682fb213082b62bbb1996dbf1dee54a47f52	只是谁也没亲眼看见一目连的影子。		2.0	0.0					zh-CN		no	yes	谁
e079d8c3447ce67849cec65c21f989c20fbbd1d6e01b3481c05540dc7934442f28cf8745e96e9febf8b26cdc40add1bd989ed9d6c2df914b78cdda3b2888e72e	common_voice_zh-CN_23607135.mp3	cc62e99fedefd041dedb1a5ac9e717bf4afcddfc3b77bd14a3e063382e1e26e9	苏格兰议会对一个事项进行立法的能力很大程度上取决于该事项是否为保留事项。		2.0	0.0	teens	male_masculine			zh-CN		no	yes	是否
e9faba4553426646f47103a6d22ba1cf29ce6542a5f00c8888f7ea5a899d93010c17fdc4240c3e79925b927cb076a4f92382b506d1bdeee7f330e8f4dec40a79	common_voice_zh-CN_22109326.mp3	88574e6a5cc69294ed6e506b305e85ef3ccbaaa2c311d48179910a943a12c997	妳怎么了		2.0	0.0	twenties	male_masculine	出生地：34 安徽省		zh-CN		no	yes	怎么
ec7c4b7c7189ddb5092791d1b09c0d2ef197d0de935f0c811f4957da36adbbb17b7103b9a841cea7cea73b3f2ba0724ae7594cc779636a998ec53e27ffd9d246	common_voice_zh-CN_19564260.mp3	3322f4418ec65c28d0747de35639c271a0ee21feee199677480e34da91584512	该岛还是檀香山和关岛海底电缆的连结点。		2.0	1.0					zh-CN		no	yes	还是
f6dec06ecf67836f396881f0452fae84fda33b5e4966be8eb8290a3ebe837229bbbc5f9464315c2e888aa0be8d0d019ea5aae7b3d8ed9dd70a535eaf1640c990	common_voice_zh-CN_19118608.mp3	2b400e2b2814736af82706d33dd778aec7db64a452b996bdbc469a55fa1230c9	丹麦人对如何处理与德国的关系上存在分歧。		2.0	0.0					zh-CN		no	yes	如何
fc4f86f8ec986ad02cb779d78a24355277a06719b7ed6baa952deab21b40ba9dda3adbdea05877240fc15d820b90a818f4fce06a5496d6f40136d301c5e69456	common_voice_zh-CN_21090987.mp3	4e784d919f3cbcf2539e458d409fad16bbe54725b2cf93433d346c32ea63cf5a	到底对方是什么人？		2.0	0.0	twenties	male_masculine	出生地：11 北京市		zh-CN		yes	yes	什么
0199c07b34065f11cf887efff71359662cc7eccd4bd9c7da41a3f523adb8b1cd4bbeafb4dd7c14d8b746e25e23e97741724e240bdd02739736b78a38374ee3d8	common_voice_zh-CN_22113180.mp3	8759fc476244f01f4895840df5a9a1c4ecc2fdbcfeb67b9e18c1f2e1c48d629b	你刚才在搞什么？		2.0	1.0					zh-CN		yes	yes	什么
826c4d77abdc4118cc0d87a0a94db182207d364d6f8c3a3e211ed440c2b08057c61587ed370d81ed32ec0b5f7e027ff591c41a787bcb8764db5f54c5109f9879	common_voice_zh-CN_22068581.mp3	71d8ecf5cd1910cf4f9f74008dbf536e6250c63e120336c072c480af773b224a	以私人身份与几名网友一道前往山东探访盲人维权人士陈光诚家乡的河南记者石玉离职。		2.0	0.0	thirties	male_masculine	出生地：35 福建省		zh-CN		no	yes	几
9e0ea913cf30348032b73e41f445f859ffee5faf99ed6fef27fdc63be7e6b0149a297649499d9a32d54ce14e27b5f38e46f7dce2165046889f102563bc3a1ffe	common_voice_zh-CN_22119023.mp3	8ce4539b11071ea61f2c7c99a8d401091f93ffb0b65027824771b4094de9a413	假日哪里好玩？		2.0	1.0	twenties	male_masculine	出生地：44 广东省		zh-CN		yes	yes	哪
ece7fd2f28e389e200c72d378953843285e1295174c399492d939efc0dbf1dee8c072830b7247964d5919c755bd5b6332cb88eabfd9a43891faeb81e5e5b6d77	common_voice_zh-CN_22105594.mp3	816cb58ecc7d4677d36640c6970624fa492cb39e50672bee779942ee17095129	在阿尔卑斯山有几十个小型冰原。		2.0	0.0					zh-CN		no	yes	几
13c8a2ea7e2181e2c7a4eaced33391eb9bdbba25e9f02e57a52d07c0435073cd09abf9c58e4effcf04d3a6dae5c103ab00cf2ed8d058e54129e5ab4160c81901	common_voice_zh-CN_19588180.mp3	30bc6054f6656ff9aa458e34c11048bfc5cc04661e69927b3583fd39118c86cd	它几乎位于东边的也门之间。		2.0	0.0	twenties	female_feminine	出生地：34 安徽省		zh-CN		no	yes	几
2559aa7625e01495104f699a36556ae8917de5c05c04f3145bd2546d6791e684e0d962757b3bd62b2d8733d26382bea2db5f4260e6f2fbd28edc608a96fe8170	common_voice_zh-CN_22189810.mp3	a9a1e0d488bd75bd2c6b5c02a11cbe64aa185fb3252d31ee0893eb8f68430db4	为什么？		2.0	1.0					zh-CN		yes	yes	什么
2a84e004c069014403c5ebe31f6ec9adcc585da5a91b93c149341ead8efdf8377979d6f723258211f3e19b3b74382a6f9c59970df3b5144af7ba8f44708e2458	common_voice_zh-CN_22235390.mp3	b650efac81c219690c7463141be22fce80cef38aca76edd038604939692178e0	拓扑空间几乎会自然地出现在数学的每个分支里。		2.0	1.0	fourties				zh-CN		no	yes	几
46377b2c232924162e13b312c1ef876f24f7d0aa1195747ad67ac13a7052086bbc428ae13dbb3d3db6a5236743d5660d1362ed03b96ad2724d9479905337a6e2	common_voice_zh-CN_22052573.mp3	5f9e8fed73a39a15e1b0b0d6690983e5c104dbe8d2a5692ac434372b4862f990	巴拉圭国旗是全世界少数几面正反面图案不同的国旗。		2.0	0.0					zh-CN		no	yes	几
a86a25a636959c86318de7471b06a2f112b3d073b82a784b9f7b2cea65b7e4ea504b1f28f14f8394c37b9b3565510a720ca0907b41e7895e9b6858cfd0c4eabc	common_voice_zh-CN_22629792.mp3	bebdb2036f4481267f6c434823ae7a7409cea8a1a8c16e68af66680adff0b50a	这个协会后来分裂成几个不同的后继者。		2.0	0.0	twenties	male_masculine	出生地：15 内蒙古自治区		zh-CN		no	yes	几
b9a79c6443f6c9fa3a99343294984c12694aaf0b17f4535d799169b27c24834a4cd83cf2a3d524a3c8a1f0a34f3c7fc83bc81b9390b013c0e83fb7defcb8a203	common_voice_zh-CN_22110592.mp3	8a62884c8d32b0fcc4e6962b63afcbad902226f4396c43113127fb63953819fb	最近几年实验试剂的趋势是组成试剂盒。		2.0	0.0					zh-CN		no	yes	几
d0d0ac81192c031c01faf9343534f76f4986a26224749d8f30ea13d1754c007cff8bf08c0143b262236c1334f6563c3ea86b2771a97f92866f1f55409797226f	common_voice_zh-CN_22187882.mp3	a7ca81e8e14e594428c961ad68738c1a6a6481be88d6ab2b0fa97b856d66e600	这东西的公信力在哪里		2.0	0.0	teens	male_masculine	出生地：37 山东省		zh-CN		no	yes	哪
0a74a5cd441246466d9e91b7c9c90d6f9fce94484c7f998c7c6f9a3a8510c4bab8dcc1bb814cdb60ce5702942b6b59d2929d4ace6f6a76b9d4dae80b2f627351	common_voice_zh-CN_22161590.mp3	a0a46a29f7d1c8727d537bed53c9a71a6819d8d8dba830c7ae233cbc57c06738	努力打听哪里还有新的机会		2.0	0.0	twenties	male_masculine	出生地：14 山西省		zh-CN		no	yes	哪
1f2fb045ecab08bcd80abba86ff178116a9d299ae342e6cac0470622cc7007bf68da83affc70da789a596df7ab4e2bbf3c98b6c5bb119eb958a1440439d2b95a	common_voice_zh-CN_22056743.mp3	66dfd6587dd2012041ef38e7908240774ab868a02198ef8cc20c4a80bc6338e4	司机不知道我在哪		2.0	1.0					zh-CN		no	yes	哪
1f2fb045ecab08bcd80abba86ff178116a9d299ae342e6cac0470622cc7007bf68da83affc70da789a596df7ab4e2bbf3c98b6c5bb119eb958a1440439d2b95a	common_voice_zh-CN_22056962.mp3	680622df2a5211709ba43ca125f0470b207e105936084e653ae8cfb232b0be15	虽然一些紧急情况不言自明决定是否构成紧急情况。		2.0	0.0					zh-CN		no	yes	是否
1fd243a50ea18683d18e3f16f29bf29fb1ec8e81ae6ba15c122e2190b032befd1e025631c1d46f52174f17447bbb4f931dcf085438cde4bf506d7a180609df62	common_voice_zh-CN_22151830.mp3	9975e471f0d409adbdb166d4cc7e2a9cb216fb0ad3613dbea39a3b5bb0018427	重量也是没差多少		2.0	1.0					zh-CN		no	yes	多少
386cbeea14d69b479464a6b0d7c6dd9a0d2c3876ea4d4f5d7555883adf6d88ae158b41acb23455f42fc3864d3bd45ce57c2d599c005d4d6f72dd6d5a2cfce6fa	common_voice_zh-CN_22146929.mp3	950c369382a474a1a65eefdb275b0c2606157a937f43e97db5bacc42fc7f28f7	是否可以给我机会		2.0	0.0					zh-CN		no	yes	是否
99de72b1d2635c56e2ae0a3e7703429ce0e7fff0a15c73ef59cbdddcc07b59addf481d00e125152b933b14693fc7d5bec58c3c803c0165fd56c8f977f814ece4	common_voice_zh-CN_22151860.mp3	9b3ccfadf598dad85450dff7367191531d9d8903361241065acf2ea2afe82510	我一天算二十块给妳好不好		2.0	1.0					zh-CN		no	yes	好不好
d885f81e10cf76095c0f8eee0520ee93e36351fcea632e6e16fe77fd14bcb036a2fb25e7b7636b5b660d4acb65ffe50f5c8e139f5bc8187d5e616517312413ea	common_voice_zh-CN_22062360.mp3	6ee394325db311068cbdaa143616c3091b6822f60c6a4f2fd8530a6321a4acb0	还是怎样呢？		2.0	0.0					zh-CN		yes	yes	还是
00873da0e796c2bf5bc9204fa927d940004518f2fd4fd877ed8342f62c72e1c9abad72b578af31572e693b7ac47b202bb59c006865948b86e819b3ac8454c807	common_voice_zh-CN_22083508.mp3	7c339ebf6a3f1ffc73b3d309f702583f308c8465a7c2e8dbe8c816db1c446d0e	那是谁？		2.0	0.0	twenties	female_feminine	出生地：37 山东省		zh-CN		yes	yes	谁
1171553467213419a5d2f3686701e7f42c411103d320648bee1d3bc6703409d9ae56433ac08027793140d7908157bc8ff5699826eac8506e525731029c3cea76	common_voice_zh-CN_20799176.mp3	4c99bcc977fa6a536f7530a813840cd60df39b79953ed71e4d2807e9650ff32a	是否真的有惯性收视？		2.0	0.0					zh-CN		yes	yes	是否
1cde623def6a21b11f3ac5228e5e8e551ea4a3f98b0d8dfa81fedd747e11e857ac9f5efbc3e8ce87ab9e49203521b791d34ef6c6e4be3c3e33ff3a0bb64fd305	common_voice_zh-CN_22040961.mp3	61d2618f39b3891b005373364d1081f504e3bd0c396baac8e2eeb1854dbdb90f	掀起血雨腥风的幕后真凶是夏侯武还是另有其人？		2.0	0.0					zh-CN		yes	yes	还是
1cde623def6a21b11f3ac5228e5e8e551ea4a3f98b0d8dfa81fedd747e11e857ac9f5efbc3e8ce87ab9e49203521b791d34ef6c6e4be3c3e33ff3a0bb64fd305	common_voice_zh-CN_22041090.mp3	60c3f96ceaa7630beeb0e62bd0198955c122644c8124387c594c0456501da5bf	小说讲述了两个十几岁的女孩在二战前后的故事。		2.0	0.0					zh-CN		no	yes	几
2587ea585fcd6a3b5aa6c092342d9e9ea540b7bcc048b0e50f461897e52e7f84fa145321691b24f5fb9990c1189ea310c5c680f64ab15e4648c7f4a8d14ea895	common_voice_zh-CN_18995319.mp3	1a2023db7ada50b65b5eaef721a86fddcbee4d953afe6262d87907d526944766	邪马台国在哪里？		2.0	0.0					zh-CN		yes	yes	哪
359eb9044bf4ca79b07b5885ec2fa526adbddf770c4ba263be0e699ce04b1c321c564c018bb00db7b644d013695afbcc26fce448e8dffa9275d3c731477cb56b	common_voice_zh-CN_18788790.mp3	0aa4842e78db992cd94297378b028a53d6ff63d70b4749a61e8f70312fe81060	新几内亚战役导致大日本帝国惨败并蒙受巨大损失。		2.0	0.0	fourties	male_masculine			zh-CN		no	yes	几
35fba2b40908d19f5978649039afdf2a34bba1926b06831a99e05b3fc6ff2728488d7e84f96c10b749299c5705d7b87440f65380746db85673b876e823dd1ee6	common_voice_zh-CN_18980254.mp3	0b745ed34e39ee19d85acbd8701bbe6ee3f3ddea7de5541f10c82c14722dec25	我吃的亏还少吗？		2.0	0.0					zh-CN		yes	yes	吗
3c57dd317fec78b95aa0235e9b4f2c4456ef64119060bf625befefa174af715680312e5e17a6316a1a9f9e425ffc95787a13ffd5ee4c73f98d2f9aba350619ce	common_voice_zh-CN_22102368.mp3	7f81143f001dc7c6ef23254b0e2ce46627680a638c99f1eb44005fc1769ed5d8	这明明超简单好吗		2.0	0.0	teens	male_masculine	出生地：62 甘肃省		zh-CN		no	yes	吗
47eb0ed0a04eea9d13bad524a2fc0a1c31939ba484fafc82e6fa052c27e9be09d0ac5232b270e6c795833b319cb5f8d8c7ae8f620b2f379550c02ab34046d7d7	common_voice_zh-CN_19617469.mp3	33250355cab662ff247eda4a6a517c92926e11fe7a17cffdd3b5582cf413a04a	还是个不良少年。		2.0	0.0					zh-CN		no	yes	还是
4abaa9251115d86b86a70bff4adfbd8f28366aed2596179fc5675922c561757d465b1bc9df8ba6df4ba45b73e4f0dfa4a378fa16f2411c72d9de683a49356a4f	common_voice_zh-CN_22120037.mp3	8eb65edd7c83319e28e3369316857d2ac72cadf63c37e3e345d7bf43c849ec12	本站是北京地铁少数几个采用侧式叠式站台的车站之一。		2.0	0.0	twenties	male_masculine	出生地：50 重庆市		zh-CN		no	yes	几
5e99b625865ec0b00a440a55400353249d238dbdb586969d18698b132dbd3cfa74a6d40b6a59a030b380029e201890ae39dccae1236885fd7fef8b53b0f8c807	common_voice_zh-CN_22061526.mp3	6da98d6916144af95665f0fc1f97c1e1dcb9fd7388afb27a8d4e12d2b311e5ea	难道是卡洛塔杀害了男爵？		2.0	0.0					zh-CN		yes	yes	难道
5f9f2087a5ca29556e69014e4f8da5bb8a4772f5fa6c7094f816b12d95332f38611f06b05d0cf073e8f8ca3857a3247b21df934effb8ed330f9a533a03efcd03	common_voice_zh-CN_22210594.mp3	ad0ca8d40b9d6c33833e7780c79c57fcff05a5341a7ca785d9ebce1b4a50958e	为什么来这里？		2.0	0.0	twenties	male_masculine	出生地：37 山东省		zh-CN		yes	yes	什么
7853e606361e4f5512cbf5d2adeaaa2e208c91b562b77351dd9daec7d272fa1c617fd719d0f79ea4d5333544c3652eee6ea1e156cc5b7db4be4bae952abf16fc	common_voice_zh-CN_22185080.mp3	a05e2246eb18dfe567d2346298249d751381c3e1a8c57f9473625ad192df2f37	是什么意思		2.0	0.0					zh-CN		no	yes	什么
899a9b3dd37995621fd0467eeff70a2e2a249340374fb8fc40d1536a1f1835312a35f9d2801c6ce3055fffc084d757134d3bf3ac089f1d1a07ea29407d2391b0	common_voice_zh-CN_19513057.mp3	310dbc73ea63c28a030f373ea7d7fdb60e1c00a101aa338a7b6c5dd4126c89e8	不知道在找什么		2.0	0.0					zh-CN		no	yes	什么
ab8324440c2dc5a7dbaee29995d21021b19c2747b434b5b3e761be549b5569e16a131705f036473f47512a73e3896ee0dca45e9246e733d680a800a578e196b6	common_voice_zh-CN_22108575.mp3	88bf6d4c7ca30889208e5d9c4ac50acb40b8ee8e65d31e6cf4439ffea069f843	十几年来郭美江自称已经捡了五十几颗。		2.0	1.0					zh-CN		no	yes	几
bb3bb25a6c367dd5f1c170abb981a2d482fd7c9675de3852df1da44f91a07a8135a07652522a5e3d82012df8767b0b1aacf04839247828876fb8233ca7690fce	common_voice_zh-CN_22118687.mp3	8aa3997e001a264709fa734d6b314c164c8a60d19bc869c2e48cf7bf1ba5d4b0	怎么没有看到舅舅		2.0	0.0					zh-CN		no	yes	怎么
c9d814303b2aabd98c476574711c61f817d4b5c3bbf7422090ee5f900b1e8237241c50552cb6e641b5827523beb6e8d8a610e26584da3d00ed85335739643453	common_voice_zh-CN_18829833.mp3	0e2cb3a2f2b88b5ed61cde6555d6798a26ca0e4e02d6ad5c2922c82a42854c2b	有时会赋予一些化学物质复杂的名称，其中包含了许多少见而有趣的命名。		2.0	1.0					zh-CN		no	yes	多少
d810e8870ee0ca833a35f82a0ddf0024158b0be8cc2f51d34ac5363bd8ccde5b65723d014f4459e9a7639e674713d6a08f73ad581fc2e6102efc9c55a4b6c716	common_voice_zh-CN_18978588.mp3	09226962f00f9ce40acaca4ab6f7e52601da7d709414bb0ae7e0cfafa8419643	她同时还是一家资产管理公司的联合负责人。		3.0	0.0					zh-CN		no	yes	还是
fd1e4ed54561eff6c06a8ee09e0e262c121311742624e44b150bc9bfcc0cd8a755417d37e03321a12d8efc40012a96bb07444168d953c4ad875943e2b1f4d3f1	common_voice_zh-CN_22762769.mp3	78277f4ad411900b929f95e3b332a49eca02de7b74382326fe7f83d5dcbdcf42	如何更好地为经济社会发展服务		2.0	0.0					zh-CN		no	yes	如何
08244a667ab3a6ea88194e9b6c32152885633232173b1cd33131146b91d5edd104322b74118c34a8d64bf67082d59ad55d5a79e8c99bca593e35d2846613d86c	common_voice_zh-CN_19005240.mp3	2274636f677e2604232c90a60d0d3da8ae62f93aaa2fb490e4453b6487827c86	防风林是在有强风的农业用地前密集种植几排或几列树木以防止风力侵蚀。		2.0	0.0	teens	female_feminine	出生地：71 台湾省		zh-CN		no	yes	几
17be97a5a4e3d7476d42dc5523f4803075066cad1763a6d8267ca4e91ffe4518ff0d39153f7b0786577da4ef3433d0bc4a895c48816bf6a6faf5d831df1913de	common_voice_zh-CN_18978152.mp3	065b9cbcccbd101b6041482b3695fc739d489b0e7bad2a13f0ce2732b54fafcd	是否不肯付出？		2.0	0.0	twenties	male_masculine	出生地：44 广东省		zh-CN		yes	yes	是否
27e1717de7ba2ccd9fb6e0a0c21cbbc9a5f46ffbbd118246c15218dbad1094f3f1c9e97ed21829795e64175ca6b3cd7036f490392d8a7e739dee54b9c0b7e155	common_voice_zh-CN_18992456.mp3	19069fc5d16ce797ad4207c9b91a4ea327990301fc98c1b6cdb0e2efe5b4e894	三维流形理论被划分为低维拓扑或几何拓扑学的一部分。		2.0	0.0	twenties	male_masculine	出生地：41 河南省		zh-CN		no	yes	几
3c0f1b9864b5fe4da9bc48f7cefd705091fd997251678cc98dd745ee98da04364ac06f1b00f66579fdbc715d03473f0d9f811625ac53da5bdeeb32c6462e4546	common_voice_zh-CN_18980512.mp3	08b695f9548e6e4bf694faa978a8dae080a7d154421a949d22afba807dc4f75e	岂可一日尚留左右。		2.0	0.0	twenties	male_masculine	出生地：51 四川省		zh-CN		no	yes	岂
54b9ab17b31765b436873d788b74c0b539de0523604f4e4ea8a4bf0559a8022acdc2aa97ff2f380adb12ef74501ce6f37326855b49d41964d6123a30c6eeee4d	common_voice_zh-CN_22051207.mp3	6188d6d4e532906f6f7229d3f06cb734c9ecd2d91b49f11675a70bcead24f836	也不会贵多少啊		2.0	1.0					zh-CN		no	yes	多少
55d720d03ce91f33e65c7c80d3011d0c19e248ccd87941a423a012c10b19a4d8949a44f93441400dd347c35787dc2350292ccf67ef41303028c89bb3f86ecbc4	common_voice_zh-CN_22186302.mp3	a7b0251567326ed86c4626c5542a08249def26c9bf82eeea6d41db90462245fa	另外她多次被问是否支持梁振英连任特首时多次回避作答。		2.0	1.0					zh-CN		no	yes	是否
61f54ebfb9d3c935fc9ffd15d1f51f8272ac1a0cd705940f30e50c1d931f8491cbedea6bd8774a6ab9952b79eaeedbe99f5b282feab3683658225fb156a11950	common_voice_zh-CN_18977921.mp3	0618d080a8ada8d8a8033040b3ae253452b28378a99db9ae041ace43ff7ef9b9	目前无法推定伊朗网军是不是伊朗官方政府的人。		2.0	0.0	twenties	male_masculine	出生地：43 湖南省		zh-CN		no	yes	是不是
841964225510f886f23e134d38c34140b06e41db24c0fc5e340d0cac2fdbf559d7ebe07cb26f47e22228d5138e4d08d5b607557cf48a936b0bb46cee0d2936f7	common_voice_zh-CN_22191973.mp3	aa716b5eae3073d3d675c46cf255c39003dd0377f68b18cee375976cd21a84e9	几内亚大多数地区都属热带气候。		2.0	0.0					zh-CN		no	yes	几
841964225510f886f23e134d38c34140b06e41db24c0fc5e340d0cac2fdbf559d7ebe07cb26f47e22228d5138e4d08d5b607557cf48a936b0bb46cee0d2936f7	common_voice_zh-CN_22191974.mp3	a820e634daef32632a31a77950435c61123545a0a30fc1ebe426cd545c3075df	几何线条与空间平面将人物与环境融为一体。		2.0	0.0					zh-CN		no	yes	几
91583d0a1b9fe082d9d4ef77b6e32fe7b2c1de6c4ac26028beb826b3f7cd9d74fb87a77027758474ef5082841b8717cd69be9df8f9717d55c143ff0fd5120d9b	common_voice_zh-CN_22185850.mp3	a43179887ee90e95ffa1cfa98e331e283543b1a5e418e671a79745b062096223	美国隐私权法体现了几个不同的法律概念。		2.0	0.0	teens	male_masculine	出生地：44 广东省		zh-CN		no	yes	几
94e0934bb3f3560036060b67c4ef3f05b181511ae6ebd701caf8450fa88226d106281972f144becf97dc9e23dbf28d9705c2a65587060ff19614a37fcac76046	common_voice_zh-CN_20712594.mp3	4470bc42bb1f6bf17bee1f4bcf0ca23b287e2bcc2c0c555fe3d984ca6cd65eef	以下为几项在业界中实际应用尖端放电的例子		2.0	0.0	teens	male_masculine	出生地：21 辽宁省		zh-CN		no	yes	几
94e0934bb3f3560036060b67c4ef3f05b181511ae6ebd701caf8450fa88226d106281972f144becf97dc9e23dbf28d9705c2a65587060ff19614a37fcac76046	common_voice_zh-CN_20712596.mp3	4a26faa840718a546a72e402da3a11ca6534d886759302ceeb6799b8d0007d6d	在几个月的时间内掉渣饼迅速风靡中国大陆大部分大城市。		2.0	0.0	teens	male_masculine	出生地：21 辽宁省		zh-CN		no	yes	几
a8c425933a037b57b39d610dc01146b8640a04ff0811f515053462c153ced60252763f9f1bf0a256d2f5b9ed9da996f6ec2a7aa80fc1887a8bd994a30a7bace5	common_voice_zh-CN_19001065.mp3	1eab95d1ad9c4ff0403fee51a2c9e50a1824eb8c6c07eb87e2cde755f4be759a	要如何争取年青一代的客源成为了课题。		2.0	0.0					zh-CN		no	yes	如何
dbe8afaaf74d335c97357450d3912a07de1be294d046d0f86ea781172229cd549723e14809c6f857ae080a1158abc1c811d988d08df642d10d038f0475502215	common_voice_zh-CN_19003309.mp3	1a2beb04053434ba7b53913666b72b3f832369c21ac9a06ab80bfceae503be2f	莫雷拉定理是一个用来判断函数是否全纯的定理。		2.0	1.0	fourties	male_masculine	出生地：14 山西省		zh-CN		no	yes	是否
df8c6f9ede2bb64d2e8f741f7255d29129e6931b039e8922f250fe40573ef1fecb03c890fbd2ca253ef4f191c49b026261350353a92c0d5df360d439d602aae9	common_voice_zh-CN_18988224.mp3	13a34d2817eb42bc1bad1d0a0b8759de12b78b893d93e9b4dd75d5acba3f90ab	有几句台词引用了他的嗜酒。		2.0	0.0					zh-CN		no	yes	几
dfacf81ef98f2b80ebf3a932d8c926f7fa65ffaa8dfc35edefc1344d0e4096cc52dd6cd86f2b29d9ae8dc8bf25d4ac3e0fd6133ed370de7f4e6df6d89193c9b4	common_voice_zh-CN_18592641.mp3	00f6323b63c2e30eba2cfdc8ac8e26a45a2d4cbdba84137838484f09fa78a515	你知道我们怎么活着的吗？		2.0	0.0	twenties	male_masculine	出生地：35 福建省		zh-CN		yes	yes	怎么, 吗
e218b56740247456cf1d549c0b4b4eeecab509baf7189eb71efdd92b2522d7443ad3ad5a4cd707c18910882ea350848a1dcf26d74956bcbee973ae3c85537d32	common_voice_zh-CN_18992102.mp3	16ee4e7acdef42e75fbb3f9fa3866a9c9a41eb893f8ec2240944288c823b203d	它可以用来比较一组数据的经验分布和理论分布是否一致。		2.0	0.0					zh-CN		no	yes	是否
ec4bf8195f4243358efd3d7fa319cde8a8d1eaa73100b039c0ce3720ff1f8fc2a606e472bcfe582dbf3847852758366ae5abef9c056e7b75cdf6ec222fcd0ff8	common_voice_zh-CN_32482798.mp3	ab23317fbf013ab0e686a194d0867e8437e5d3c7f37506f5720406da7c0dbe09	其余的人都是可以传下几世的大夫。		2.0	1.0					zh-CN		no	yes	几
3d231d8f2f9f537017c02b70fdb9ee5dd76b6d6b8aca1c0080cd99110a2c607d44f033e96ebd0d7bcbe8e9721e0bb9e1716451478aec0d73156fa3b1cf0d4373	common_voice_zh-CN_21960667.mp3	594a524fc8ce08669ef0dd382aaed83f98efa8c32cff0a76c67c1c68f8a8e9b9	你怎么样了		2.0	0.0	twenties	male_masculine	出生地：42 湖北省		zh-CN		no	yes	怎么
a17d46c0f92b64dd03def3bb128be85b5c559a3b60d43352adbc0c07d69bdf5beda79a4162eee8154f2305524e3c4304002f5c978dd4fe7d3ad28036164be9df	common_voice_zh-CN_33273436.mp3	bdb2292c3342f6e9ccc9858724aa9594c4c8c8d9e9d4b7b2b3f02f0a1c3e2ea9	而麦卡尼亦表示过在他还是小男孩时曾对当时年轻的伊丽莎白二世有所着迷。		2.0	0.0					zh-CN		no	yes	还是
e071b57a6cb400ac8bb6b0d8ebae14e1abaf30a56126c0fe3645f9611accdbd7ef4b0ca42cc44b8ba89cdce53366b2f7ee2c219e85eb77a95e6a7e801e00cb25	common_voice_zh-CN_32951690.mp3	a577563920e9198c1eda6414b712f52bcdf1eb4aaa6621852f95f4d551d933b1	亚历士曾列了一个在汉娜学校的新生班级中谁是最热门的人物与否的清单。		7.0	3.0					zh-CN		no	yes	谁
