UtteranceID,SpeakerID,Transcription
14_3873_20170818235209.wav,14_3873,零下好几度呢
14_3873_20170818235221.wav,14_3873,尼伯特台风明天登陆哪
14_3873_20170818235338.wav,14_3873,谁有好听的英文铃声推荐个
14_3873_20170818235622.wav,14_3873,谁能给我个特步广告曲剪辑的
14_3873_20170818235655.wav,14_3873,他算是老资格的说唱明星吗在外国影响力大吗
14_3873_20170818235947.wav,14_3873,学乐器都必须会看五线谱吗
14_3873_20170819000247.wav,14_3873,谁能给我发一个以泪洗面乐队的新专
14_3873_20170819000645.wav,14_3873,广州市白云区温度是多少
14_3873_20170819000703.wav,14_3873,哪些呢
14_3873_20170819001427.wav,14_3873,谁给我太天真那首歌搜半天搜不到
14_3873_20170819001459.wav,14_3873,我们正在学笛子我想知道笛子能吹出跟琴一样动听的音乐吗
14_3873_20170819001557.wav,14_3873,一个乐队可以有两把节奏吉他吗
14_3873_20170819001932.wav,14_3873,我唱老男孩儿啊宣弹吉他会好听吗
14_3873_20170819004503.wav,14_3873,能播放歌曲凡人歌吗
14_3873_20170819004547.wav,14_3873,哪里可以听我只在乎你
14_3873_20170819004613.wav,14_3873,哪里可以听偏偏喜欢你
14_3873_20170820130157.wav,14_3873,写报告呢
14_3873_20170820130305.wav,14_3873,怎么没弄好啊
14_3873_20170820130335.wav,14_3873,让我多在里面插着多温暖一会儿吗
14_3873_20170820130342.wav,14_3873,不是九[FIL]桌吗
14_3873_20170820165937.wav,14_3873,你丫成天想什么呢
14_3873_20170820170226.wav,14_3873,怎么个想法啊
14_3873_20170820170310.wav,14_3873,我睡觉的时候你们不是在上班吗
14_3873_20170820170347.wav,14_3873,[FIL]是糖的事吗
14_3873_20170820171136.wav,14_3873,不苦吃糖呢
14_3873_20170820171442.wav,14_3873,星吃饭了吗
14_3873_20170820171508.wav,14_3873,不在学校呢
14_3873_20170820171922.wav,14_3873,今晚能给梓爱买点好吃的蛋糕回来当早点吗
14_3873_20170820174213.wav,14_3873,你们完事了吗
14_3873_20170820174413.wav,14_3873,能不能问下韩煦实践的视频是实践部统一交上去的吗
14_3873_20170820174432.wav,14_3873,没完事儿呢
14_3873_20170820174525.wav,14_3873,你送吗
14_3873_20170820174532.wav,14_3873,你最珍惜的是什么
14_3873_20170820174539.wav,14_3873,觉得怎么样呢
14_3873_20170820175035.wav,14_3873,大哥方便接电话吗
14_3873_20170820175258.wav,14_3873,怎么可以说没有喜欢的呢
14_3873_20170820175321.wav,14_3873,你才二五零呢
14_3873_20170820175327.wav,14_3873,你们过的好吗
14_3873_20170820175339.wav,14_3873,如果我有需要你能帮我吗
14_3873_20170820175455.wav,14_3873,你不是要听声音吗
14_3873_20170820180550.wav,14_3873,刘亚不是在你那里吗
14_3873_20170820180837.wav,14_3873,我的普通话就这么的不标准吗
14_3873_20170820181113.wav,14_3873,搞快一点吗
14_3873_20170820181615.wav,14_3873,那边有美女吗
14_3873_20170820181623.wav,14_3873,你现在在哪儿干嘛呢
14_3873_20170820181940.wav,14_3873,你在干嘛陪我聊聊天可以吗
14_3873_20170820182102.wav,14_3873,那不就可以好好休息休息了吗
14_3873_20170820182128.wav,14_3873,单福你到了吗
14_3873_20170820182204.wav,14_3873,什么时候睡醒快快回
14_3873_20170820182309.wav,14_3873,你下午要去打麻将吗
14_3873_20170820182336.wav,14_3873,当你孤单时你会想起谁
14_3876_20170818152902.wav,14_3876,三亚明天下[FIL]雨吗
14_3876_20170818153355.wav,14_3876,勇闯夺命岛里的音乐和加勒比海盗一样吗
14_3876_20170818153549.wav,14_3876,可不可以用我名字作首诗啊
14_3876_20170818153757.wav,14_3876,谁推荐些好听的网络歌曲像汪苏泷徐良
14_3876_20170818153807.wav,14_3876,北京市海淀区天气如何
14_3876_20170820094351.wav,14_3876,谁有好[FIL]听点的[FIL]中外流行歌曲
14_3876_20170820144310.wav,14_3876,西洋管弦乐器包括钢琴吗
14_3876_20170820144844.wav,14_3876,今天天气太热出来吃冰激凌吗
14_3876_20170820145000.wav,14_3876,哪里能找到片头曲片尾曲和插曲
14_3876_20170820145028.wav,14_3876,谁知道这个网站背景音乐的名字
14_3876_20170820221508.wav,14_3876,哪位高手有歌吉他谱初音未来的其它吉他谱也可以
14_3876_20170820222044.wav,14_3876,潘玮柏罗志祥周杰伦他们以唱歌为职业赚钱容易吗
14_3876_20170821154335.wav,14_3876,这样的天气怎样穿衣合适呢
14_3876_20170821154735.wav,14_3876,几岁开始学钢琴最好呢
14_3876_20170821154956.wav,14_3876,小学四年级学过三年钢琴现在我高一还学的起来吗
14_3876_20170821155328.wav,14_3876,重新发一下天气好吗
14_3876_20170821155729.wav,14_3876,如何回答因为爱情问题上出现了点悲剧
14_3876_20170821155918.wav,14_3876,呃跟天书一样看到头都不大懂的那些就不要学好音乐了吗
14_3876_20170821160404.wav,14_3876,你可以去搜索一下天气吗
14_3876_20170821160510.wav,14_3876,世界中国一天平均有多少生命逝去一秒来计算呢
14_3876_20170821160647.wav,14_3876,几天没发天气预报了吧
14_3876_20170821160921.wav,14_3876,关于学小提琴能给点建议吗
14_3876_20170821161549.wav,14_3876,能播放歌曲一生为你感动吗
14_3876_20170821161559.wav,14_3876,谁来首顺子唱的歌
14_3876_20170824230643.wav,14_3876,[FIL]你管的着吗
14_3876_20170824230707.wav,14_3876,你怕我明天不让走对吧不让我接了是吗
14_3876_20170824230743.wav,14_3876,听不到说话吗
14_3876_20170824230805.wav,14_3876,是自己吗
14_3876_20170824230837.wav,14_3876,我妈取照片了吗
14_3876_20170824231040.wav,14_3876,斗地主吗
14_3876_20170824231116.wav,14_3876,不能改吗
14_3876_20170824231208.wav,14_3876,到时候看吧应该有办法的能找的关系都在找了价格谈好先呢
14_3876_20170824231310.wav,14_3876,谈的有结果吗
14_3876_20170824231330.wav,14_3876,你的英语作业带了吗
14_3876_20170824231423.wav,14_3876,几度啊
14_3876_20170824231429.wav,14_3876,在外面干嘛呢
14_3876_20170824231448.wav,14_3876,还住那吗
14_3876_20170824231740.wav,14_3876,小翼咋不回话呀收到了吗
14_3876_20170824231747.wav,14_3876,你还会吗
14_3876_20170824231810.wav,14_3876,哥你懂法律吗
14_3876_20170824232004.wav,14_3876,这些天没媒婆给你介绍对象呢
14_3876_20170824232026.wav,14_3876,也不是后悔就是没法再跟他好了有了最近的事他永远不会信我的咱们俩的事会有以后吗
14_3876_20170824232034.wav,14_3876,[SPK]不知道你有事是吗
14_3876_20170824232131.wav,14_3876,呵呵我们今天喝豆浆豆浆机拿回来了你们怎么吃呢
14_3876_20170824232244.wav,14_3876,怎么这么晚还没吃呢今天下干活了吗这边下雨呢你那边下了吗
14_3876_20170824232513.wav,14_3876,那你还想碰里面的小环吗
14_3876_20170824232519.wav,14_3876,你怕吗
14_3876_20170824232652.wav,14_3876,网购的衣服都到了吗
14_3876_20170824232659.wav,14_3876,还有别的电影吗
14_3876_20170824232945.wav,14_3876,谁知盘中餐
14_3876_20170824233015.wav,14_3876,你笑什么呢
14_3876_20170824233025.wav,14_3876,我是多么好的一个人大家说是不是
14_3876_20170824233222.wav,14_3876,看看他对我好不好
14_3876_20170824233540.wav,14_3876,胡瑞明在吗
14_3876_20170824233601.wav,14_3876,我又不知道你们老板是谁
14_3876_20170824233809.wav,14_3876,看书眼睛看的不会痛吗
14_3876_20170824233902.wav,14_3876,怎么会没用
14_3876_20170824234042.wav,14_3876,叫到人了吗
14_3877_20170818151725.wav,14_3877,我要劲爆的伤感歌曲有吗
14_3877_20170818152247.wav,14_3877,广东下雪了你能解释一下这种反常的天气吗
14_3877_20170818152707.wav,14_3877,还有现在天气热用纸尿裤屁屁红了用菜油了还需要用爽身粉吗
14_3877_20170818152715.wav,14_3877,高温对农药有影响吗
14_3877_20170818152800.wav,14_3877,你有天气预报的功能吗
14_3877_20170818152812.wav,14_3877,我们许嵩扣音乐排名第一你们排名第几
14_3877_20170818152824.wav,14_3877,最后这专辑找一个歌手来代替唱更好应该是谁呢
14_3878_20170818155144.wav,14_3878,我的速度是多少
14_3878_20170818155515.wav,14_3878,他回我短信了吗
14_3878_20170818155905.wav,14_3878,手机开通了彩铃吗？
14_3878_20170818160755.wav,14_3878,现在车速超载了吗
14_3878_20170818161231.wav,14_3878,天气热干燥会不会也有关系呢
14_3878_20170818161244.wav,14_3878,谁给我抄一下歌词两蝶
14_3878_20170818224731.wav,14_3878,有武汉暴雨的新闻吗
14_3878_20170818225246.wav,14_3878,如何很快安静不被人知道舒服的死去
14_3878_20170818225341.wav,14_3878,如果不够悲伤就无法飞翔对吗
14_3878_20170818225437.wav,14_3878,一千年后深圳天气如何
14_3878_20170818225454.wav,14_3878,哪里有下载我是色狼我怕谁这首歌
14_3878_20170818225850.wav,14_3878,孙燕姿的拥护者有多少呢
14_3878_20170818230100.wav,14_3878,除了张敬轩还有谁
14_3878_20170818231640.wav,14_3878,那明天上海下不下雨呢
14_3878_20170818231659.wav,14_3878,请问你们你告诉我花环夫人的主题曲吗
14_3878_20170818232105.wav,14_3878,老师说我们应该向这种境界看齐可是怎样才能做到呢
14_3878_20170818232219.wav,14_3878,你去过瑞士吗最近天气怎样
14_3878_20170818232543.wav,14_3878,谁介绍几个伤感的音乐要好听的
14_3878_20170818232806.wav,14_3878,提问徐良徐良哥你最近还好吗
14_3878_20170818233049.wav,14_3878,谁有小提琴的有节奏感的音乐啊
14_3878_20170818233745.wav,14_3878,皮损周围的皮跟冬天天气干燥有没有关系呢
14_3878_20170818234049.wav,14_3878,哪里可以听天地
14_3878_20170818234304.wav,14_3878,请打开音乐你还要我怎样
14_3878_20170818234438.wav,14_3878,能播放歌曲独角戏吗
14_3878_20170818235831.wav,14_3878,播一个别问我是谁
14_3878_20170819000320.wav,14_3878,回话了你没看呢
14_3878_20170819000338.wav,14_3878,怎么个情况啊我都到了一会了啊回个电话啊
14_3878_20170819000347.wav,14_3878,我不想怎样现在是看你想怎样
14_3878_20170819000416.wav,14_3878,你看我理你吗
14_3878_20170819000439.wav,14_3878,亲爱的你干嘛呢
14_3878_20170819000502.wav,14_3878,你买药了吗
14_3878_20170819000535.wav,14_3878,你是干嘛老是在家啊不上班吗
14_3878_20170819000710.wav,14_3878,怎么没回家给我打电话
14_3878_20170819000717.wav,14_3878,还没起来呢
14_3878_20170819000902.wav,14_3878,老公在干嘛下午出去了吗
14_3878_20170819000909.wav,14_3878,这样我还得重新寄过来呢
14_3878_20170819001010.wav,14_3878,林主任忙吗
14_3878_20170819001152.wav,14_3878,我把电脑关了你的文件有关系吗
14_3878_20170819001359.wav,14_3878,他自己有调子吗
14_3878_20170819001431.wav,14_3878,可瑞康你打开喝了吗
14_3878_20170819001457.wav,14_3878,我在北京住三四天呢
14_3878_20170819001647.wav,14_3878,什么叫没穿裤子想穿裙子就穿了
14_3878_20170819001958.wav,14_3878,小白呢
14_3878_20170819002019.wav,14_3878,你不是说他们两个分了吗
14_3878_20170819002034.wav,14_3878,你明天是休息吗
14_3878_20170819002041.wav,14_3878,校运会结束了吗
14_3878_20170819002049.wav,14_3878,亲爱的弟弟最近还好吗
14_3878_20170819002121.wav,14_3878,没有骗你呢是真的呢
14_3878_20170819002134.wav,14_3878,什么时候回来什么时候去
14_3878_20170819002143.wav,14_3878,我靠这我他完全听不懂我在说什么
14_3878_20170819002155.wav,14_3878,你丫要死吗
14_3878_20170819002221.wav,14_3878,到底两个人抄还是三个人抄
14_3878_20170819002239.wav,14_3878,不记得了吗
14_3878_20170819002351.wav,14_3878,那你以后打算做什么
14_3878_20170819002357.wav,14_3878,难道你不喜欢学吗
14_3878_20170819002650.wav,14_3878,它里面没有吗
14_3878_20170819002725.wav,14_3878,咋那么笨呢
14_3878_20170819002732.wav,14_3878,怎么会呢加了就是好朋友啊
14_3878_20170819002827.wav,14_3878,我说话你听的见吗
14_3878_20170819003022.wav,14_3878,喂你好你在干什么呢
14_3878_20170819003041.wav,14_3878,是不是电脑上面的
14_3878_20170819003048.wav,14_3878,哪里的肯德基
14_3878_20170819003152.wav,14_3878,你妈直接可以给你发信息你信吗
14_3878_20170819003159.wav,14_3878,你手机号码是多少
14_3878_20170819003206.wav,14_3878,这两天过的好吗
14_3878_20170819003225.wav,14_3878,说句话好不好
14_3878_20170819003304.wav,14_3878,美女在哪里呢
14_3878_20170819003323.wav,14_3878,你最近在做什么
14_3878_20170819003338.wav,14_3878,今晚做什么
14_3879_20170819071911.wav,14_3879,绵阳天气如何
14_3879_20170819073036.wav,14_3879,哪里有停车位
14_3879_20170819073554.wav,14_3879,谁能给我推荐几首好听的嗨曲或把歌名和网站给我啊
14_3879_20170819073926.wav,14_3879,多少都有风啊
14_3879_20170819073940.wav,14_3879,为啥还没下雨呢
14_3879_20170819074537.wav,14_3879,节奏柔和的让人觉得听着舒服的情人节歌曲有吗
14_3879_20170819075204.wav,14_3879,简单男人这首歌不错原唱是赵星理吗
14_3879_20170819075223.wav,14_3879,我这边下雨了你那边呢
14_3879_20170819095853.wav,14_3879,最近有啥新出的伤感歌曲吗
14_3879_20170819100128.wav,14_3879,请问这个季节去韩国旅游天气如何
14_3879_20170819100747.wav,14_3879,这是我喜欢的蓝色你呢
14_3879_20170819101122.wav,14_3879,唱歌技巧和发声教程哪里有想学习哪里能找到呢
14_3879_20170819101348.wav,14_3879,嗯现在这种天气的太阳要紧吗
14_3879_20170819101748.wav,14_3879,小来你只知道北京的天气预报吗
14_3879_20170819102224.wav,14_3879,沂源今天天气还好吗
14_3879_20170819102245.wav,14_3879,日你妹啊都泗阳的天气吗
14_3879_20170819102302.wav,14_3879,第一天烫了头发第二天可以洗吗
14_3879_20170819102353.wav,14_3879,如何才能关掉每天的天气提醒
14_3879_20170819102531.wav,14_3879,难道你的世界里我只是她的替身吗
14_3879_20170819102651.wav,14_3879,谁能告诉我肖邦精选集在哪下
14_3879_20170819103938.wav,14_3879,谁爱听歌曲外滩十八号呀
14_3879_20170819104056.wav,14_3879,我去你妹的问你天气呢
14_3879_20170819161916.wav,14_3879,你不是说没有风吗
14_3879_20170819161956.wav,14_3879,现在天气怎样
14_3879_20170819162305.wav,14_3879,这个航班是因为天气原因取消的吗
14_3879_20170819165601.wav,14_3879,谁有好听的音乐网站呀告诉我下达
14_3879_20170819165817.wav,14_3879,会员飞车现在是双倍经验吗
14_3879_20170819165847.wav,14_3879,听说爱情回来过这首歌原唱是谁
14_3879_20170819170305.wav,14_3879,哪首歌让你听到心碎听到流泪
14_3879_20170819170501.wav,14_3879,现在合肥的空气湿度你知道吗
14_3879_20170819171704.wav,14_3879,请来一首别问我是谁
14_3879_20170820094459.wav,14_3879,你们在哪呢
14_3879_20170820094554.wav,14_3879,还没下公交呢
14_3879_20170820094654.wav,14_3879,下班过来吗
14_3879_20170820095258.wav,14_3879,我在线上呢
14_3879_20170820095629.wav,14_3879,今天就三人对吗
14_3879_20170820095845.wav,14_3879,老公你怎么还没有到家吗
14_3879_20170820095904.wav,14_3879,在转车呼家楼北吗
14_3879_20170820100003.wav,14_3879,我收拾衣柜呢
14_3879_20170820100013.wav,14_3879,朋友怎不理我呢
14_3879_20170820100126.wav,14_3879,明天打羽毛球吗
14_3879_20170820100507.wav,14_3879,那你还回来吗
14_3879_20170820100542.wav,14_3879,怎么样了小仙女
14_3879_20170820100655.wav,14_3879,还转呢
14_3879_20170820100753.wav,14_3879,成都你们办针灸师证培训班吗
14_3879_20170820101203.wav,14_3879,怎么给你打电话都不接呢
14_3879_20170820101320.wav,14_3879,你的网名也改了吗
14_3879_20170820101328.wav,14_3879,贴吧出问题了吗
14_3879_20170820101436.wav,14_3879,怎样申请加入钓鱼岛我要加入中国
14_3879_20170820101524.wav,14_3879,那你现在玩什么呢
14_3879_20170820101851.wav,14_3879,处处闻啼鸟那个夜来风雨声那个花落知多少
14_3879_20170820102011.wav,14_3879,到家了吗到家了吗
14_3879_20170820102036.wav,14_3879,我说话你能听到吗
14_3879_20170820102201.wav,14_3879,怎么你不看电视
14_3879_20170820102357.wav,14_3879,什么狗屁东东啊气死人了
14_3879_20170820102405.wav,14_3879,谁来比赛速度快
14_3879_20170820102504.wav,14_3879,一帘幽梦在吗
14_3879_20170820102513.wav,14_3879,你离财政局远吗
14_3879_20170820102536.wav,14_3879,元宝你要吗
14_3879_20170820102616.wav,14_3879,儿子你在做什么
14_3879_20170820102624.wav,14_3879,不是不喜欢去网吧的吗
14_3879_20170820102918.wav,14_3879,我有那么懒吗
14_3884_20170818154235.wav,14_3884,最近有新鲜事吗
14_3884_20170818154354.wav,14_3884,当前位置的适宜速度是多少
14_3884_20170818155003.wav,14_3884,拨丝红薯需要些什么
14_3884_20170818155043.wav,14_3884,附近有咖啡馆吗
14_3884_20170818155143.wav,14_3884,三亚明天天气如何
14_3884_20170818155519.wav,14_3884,这首歌很好听可是去百度都搜索不到谁能告诉我去哪儿能下载到这首歌吗
14_3884_20170818155704.wav,14_3884,那些就只是因为下雨天鞋子袜子湿了引起的吗
14_3884_20170818160845.wav,14_3884,有谢霆锋好听的音乐吗
14_3884_20170818161134.wav,14_3884,生命与时间赛跑谁会赢呢
14_3884_20170818161142.wav,14_3884,哎明天才不下雨呢
14_3884_20170818161326.wav,14_3884,你家里下大雨了吗
14_3884_20170818161408.wav,14_3884,谁给我推荐几首伤感歌曲听了想眼泪往下掉那种
14_3884_20170818161441.wav,14_3884,想去香港无奈找不到人一起一个人去会不会很疯狂呢
14_3884_20170818161541.wav,14_3884,我要去参加面试可是在选曲方面应该做怎样的选择呢
14_3884_20170818161809.wav,14_3884,有那首歌跟金莎的星月神话差不多的吗
14_3884_20170818161911.wav,14_3884,没有食欲天气太热也有关系吧吃点酸的会开胃口呢
14_3884_20170818162034.wav,14_3884,谁让我相信了真爱冷酷的说句拜歌曲
14_3884_20170818215846.wav,14_3884,今天海南可能有雨会推迟吗
14_3884_20170818220114.wav,14_3884,今晚九江彭泽什么天气呢
14_3884_20170818220144.wav,14_3884,班得瑞乐团演奏的梦之雪好听吗
14_3884_20170818220230.wav,14_3884,请问林依紫这个名字好听吗
14_3884_20170818220409.wav,14_3884,很想找个机会唱首歌向喜欢的人表白一下那些个比较合适呢
14_3884_20170818220853.wav,14_3884,听说爱情回来过这首歌原唱是谁
14_3884_20170818220904.wav,14_3884,哪位知道吉他自学的网络课程一系列的那种的
14_3884_20170818221320.wav,14_3884,海啸不是比风暴风雨强吗
14_3884_20170818221411.wav,14_3884,嗯这个温度需要穿什么
14_3884_20170818221425.wav,14_3884,你能预测于洪区北固山路的天气情况吗
14_3884_20170818221507.wav,14_3884,怎样听张韶涵的所有歌曲
14_3884_20170818221523.wav,14_3884,谁能给我个吉他节奏器
14_3884_20170818221625.wav,14_3884,广东南雄下个月天气如何
14_3884_20170818221806.wav,14_3884,不是降温通知吗
14_3884_20170818221821.wav,14_3884,六哲与李锦是同一个人吗
14_3884_20170818221851.wav,14_3884,明天天气如何?
14_3884_20170818222114.wav,14_3884,哪里可以听理想三旬
14_3884_20170818223114.wav,14_3884,请来首你知道我在等你吗
14_3884_20170818224647.wav,14_3884,哪儿你还过来吗
14_3884_20170818224700.wav,14_3884,好想见你好吗
14_3884_20170818224907.wav,14_3884,发诗雅了吗
14_3884_20170818225240.wav,14_3884,看上了吗
14_3884_20170818225412.wav,14_3884,我边走边等你行吗
14_3884_20170818225557.wav,14_3884,吃饭了吗上班了吗你们吃的什么儿子上学了吗老爸身体好吗
14_3884_20170818225803.wav,14_3884,哪张萌照来来来来形容一下
14_3884_20170818230631.wav,14_3884,哦吃饭没你哥给你说什么时候去上班呢
14_3884_20170818230826.wav,14_3884,去去去看电影吗
14_3884_20170818231001.wav,14_3884,朋友就不能抱抱吗
14_3884_20170818231013.wav,14_3884,再等会正打着呢
14_3884_20170818231121.wav,14_3884,你是廖伟强吗
14_3884_20170818231126.wav,14_3884,怎么办呀怎么办
14_3884_20170818231248.wav,14_3884,你去那里干什么
14_3884_20170818231305.wav,14_3884,我没有问过你好不好
14_3884_20170818231355.wav,14_3884,你家没有吗
14_3884_20170818231400.wav,14_3884,呵呵你在打啥呢
14_3884_20170818231407.wav,14_3884,叶子你宝宝有多大准备顺产吗
14_3884_20170818231557.wav,14_3884,我要睡了下回再说可以吗
14_3884_20170818231833.wav,14_3884,你有你有你自尊吗
14_3884_20170818231851.wav,14_3884,你不是农村的吗
14_3884_20170818231857.wav,14_3884,就变这个腔调了吗
14_3884_20170818232218.wav,14_3884,你要主动一下吗
14_3884_20170818232224.wav,14_3884,阿姨你回来吗
14_3887_20170818161131.wav,14_3887,你喜欢我吗
14_3887_20170818161257.wav,14_3887,怎么去哪儿
14_3887_20170818161542.wav,14_3887,上海这几天天气适合旅行吗
14_3887_20170818161619.wav,14_3887,你是智能的吗？
14_3887_20170818161819.wav,14_3887,我想知道卧室有人吗
14_3887_20170818162017.wav,14_3887,老男孩儿你听过吗感觉如何
14_3887_20170818162043.wav,14_3887,我喜欢唱歌音乐很难学吗二十岁才学会会晚吗
14_3887_20170818162500.wav,14_3887,播放做我老婆好不好
14_3887_20170818162756.wav,14_3887,谁能告诉我哪首钢琴曲比较适合夜晚听
14_3887_20170818163607.wav,14_3887,谁能推荐一些好听的音乐支持原唱
14_3887_20170818164045.wav,14_3887,我听过很多歌到底哪首歌是最好听的呢
14_3887_20170818164057.wav,14_3887,哪些音乐较好听推荐下
14_3887_20170818164156.wav,14_3887,麻烦看一下歌词情歌的男声和声是谁
14_3887_20170818164218.wav,14_3887,你会自动提示我明天的天气吗
14_3887_20170818164535.wav,14_3887,春哥来唱霸王别姬怎样
14_3887_20170818164748.wav,14_3887,几乎所有的流行音乐曲都有摇滚版难道那些歌手唱了流行版还要专门录制摇滚版吗
14_3887_20170818165019.wav,14_3887,我知道有看月亮爬上来穿梭于人海龙鳞除了这些还有吗
14_3887_20170818165052.wav,14_3887,南山忆这首歌好听吗
14_3887_20170818165505.wav,14_3887,未来一周南昌的天气怎样
14_3887_20170818165516.wav,14_3887,弥勒市周末的天气什么
14_3887_20170818171403.wav,14_3887,空气好像污染严重你能感受得到吗
14_3887_20170818171755.wav,14_3887,你知道郑源的哪首歌最感人吗
14_3887_20170818172437.wav,14_3887,奇怪今天怎么没有推送天气预报呢
14_3887_20170818172515.wav,14_3887,今天广州天气怎样
14_3887_20170818172555.wav,14_3887,最近流行哪些悲伤乐曲呢
14_3887_20170818172607.wav,14_3887,谁知道这首歌歌词也行拜托
14_3887_20170818172731.wav,14_3887,一个天之南一个天之地之北可以在一起吗
14_3887_20170818173209.wav,14_3887,谁知到天向上里的那首插曲叫啥后面带嘭的
14_3887_20170818173627.wav,14_3887,[FIL]有谁知道许嵩伤声的这首歌说唱部分是谁唱的吗
14_3887_20170818174027.wav,14_3887,那谢娜和张杰会在一起吗张杰会和另个新欢吗谢娜会变心吗张杰能成为顶尖歌手吗
14_3887_20170818174148.wav,14_3887,你刚才预报的是天津的天气吗
14_3887_20170818174232.wav,14_3887,平均气温是最高气温和最低气温的中间值是多少
14_3887_20170818174529.wav,14_3887,哪里可以听姐姐
14_3887_20170818182723.wav,14_3887,不生气又不怪你我干嘛要生气啊放心吧不生[FIL]气我昨我晚上去接你啊你得几点回来呢
14_3887_20170818183351.wav,14_3887,你去了吗
14_3887_20170818183625.wav,14_3887,做饭吃刚才怎么不接电话呢
14_3887_20170818183846.wav,14_3887,不会我会保持住早点回家宝贝一会还出去吗
14_3887_20170818184753.wav,14_3887,[SPK]去谁去打哪
14_3887_20170818185157.wav,14_3887,哈哈随便呢
14_3887_20170818185222.wav,14_3887,李敏是欧阳萱你最近上课都顺利吗
14_3887_20170818191156.wav,14_3887,北京的健身票能开吗
14_3887_20170818191204.wav,14_3887,催高强了吗
14_3887_20170818191448.wav,14_3887,我说了啊就我自己在家呢
14_3887_20170818191721.wav,14_3887,你要说什么
14_3887_20170818191817.wav,14_3887,那你在玩什么
14_3887_20170818191846.wav,14_3887,证明我说普通话也不错吗
14_3887_20170818191903.wav,14_3887,成都那边冷吗
14_3887_20170818192005.wav,14_3887,你妈妈也在你们学校那里吗
14_3887_20170818192059.wav,14_3887,你昨晚怎没去上班呢
14_3887_20170818192119.wav,14_3887,只是为什么前面要多一个字呢
14_3887_20170818192129.wav,14_3887,怎么你不怕打劫啊
14_3887_20170818192157.wav,14_3887,你神经病怎么开口就骂人呢
14_3887_20170818192722.wav,14_3887,那你在路边随便捡一个给我呢
14_3887_20170818192839.wav,14_3887,谁创的这个群啊
14_3887_20170818192914.wav,14_3887,是不是很懒晕
14_3887_20170818193024.wav,14_3887,在家带小孩吗
14_3887_20170818193040.wav,14_3887,呃你在干什么
14_3887_20170818193058.wav,14_3887,我爸妈有问你们家住在哪里吗
14_3887_20170818193222.wav,14_3887,你在干嘛啊陪我聊聊天可以吗
14_3889_20170818162829.wav,14_3889,怎么发不出去
14_3889_20170818163306.wav,14_3889,什么电视好看
14_3889_20170818163323.wav,14_3889,可以团购吗
14_3889_20170818163615.wav,14_3889,石家庄未来明天天气温度是多少
14_3889_20170818164113.wav,14_3889,天气有取消班次的吗
14_3889_20170818164221.wav,14_3889,哪位高手有歌吉他谱初音未来的其它吉他谱也可以
14_3889_20170818164314.wav,14_3889,未来五天番禺天气怎样
14_3889_20170818164421.wav,14_3889,谁有最新最好听的伤感歌
14_3889_20170818164451.wav,14_3889,张家界的玻璃桥下雨天会开放吗
14_3889_20170818164847.wav,14_3889,谁能告诉我点比较好听的轻音乐和动感舞曲的名字
14_3889_20170818164859.wav,14_3889,如何把一首歌曲去人声留伴奏
14_3889_20170818165042.wav,14_3889,问题有关于日语有人知道吗
14_3889_20170818165318.wav,14_3889,谁推荐几首好听的粤语歌曲要这两两年出的
14_3889_20170818165815.wav,14_3889,哪里直接选添加歌曲诶
14_3889_20170818170109.wav,14_3889,谁有好听的日本动漫歌曲
14_3889_20170818170336.wav,14_3889,如何才能免费下载音乐
14_3889_20170818170412.wav,14_3889,怎样在一个图片里加上声音乐
14_3889_20170818170741.wav,14_3889,感觉声音很[FIL]不像歌是他唱的吗
14_3889_20170818170948.wav,14_3889,天气换成佛山的可以吗
14_3889_20170818171201.wav,14_3889,谁可以给我一些搞笑音乐啊
14_3889_20170818171247.wav,14_3889,天气预报是科学吗
14_3889_20170818171256.wav,14_3889,北京明天温度多少呢
14_3889_20170818171533.wav,14_3889,武汉明天天气适合晒被子吗
14_3889_20170818171747.wav,14_3889,哪里可以下载到啊偶想要
14_3889_20170818171821.wav,14_3889,哪首歌吉他弹唱最好听
14_3889_20170818171901.wav,14_3889,什么时间小雨
14_3889_20170818172243.wav,14_3889,郑源的专集歌曲有多少
14_3889_20170818172340.wav,14_3889,下雨天穿白鞋我是不是
14_3889_20170818172619.wav,14_3889,谁能告诉我自己写歌自己配音完了还自己唱还可以在网上发布吗
14_3889_20170818172948.wav,14_3889,现在越来越多的人都在关注着音乐请问怎样在哪里才能找到最流行好听的音乐呢
14_3889_20170818173002.wav,14_3889,谁说没有下雨好大的雨[FIL]好大的风
14_3889_20170818175950.wav,14_3889,买完衣服了吗
14_3889_20170818180054.wav,14_3889,今回家吗
14_3889_20170818180239.wav,14_3889,没呢着急吗
14_3889_20170818180255.wav,14_3889,哪有几个啊就一个
14_3889_20170818180312.wav,14_3889,没有什么时候回来吃饭没呢
14_3889_20170818180628.wav,14_3889,今晚吗
14_3889_20170818181122.wav,14_3889,你查工资了吗
14_3889_20170818181221.wav,14_3889,你不是还不确定哪天回来呢吗
14_3889_20170818181247.wav,14_3889,这些都没发过吗
14_3889_20170818181254.wav,14_3889,一个欠条能怎么
14_3889_20170818181310.wav,14_3889,谢总我今天去不了明后天去好吗
14_3889_20170818182123.wav,14_3889,在大庭是吗
14_3889_20170818182158.wav,14_3889,你知道查电话怎么查吗
14_3889_20170818182342.wav,14_3889,她在哪
